Type_MessageDTO,_id,session,creationDateTime,content,recipient,sender,sentOnBehalfOf,timeZone
MessageDTO, "61b88e122d0e0823a777bc1d","61b8895f2d0e0823a777806b","2021-12-14T12:29:06.317+0000","Sedimentologist: Waddup boiz, we out here 15:29 Moscow\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b88e962d0e0823a777c975","61b8895f2d0e0823a777806b","2021-12-14T12:31:18.577+0000","Materials Specialist: Hello everyone ..\n","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61b88ea12d0e0823a777ca9d","61b8895f2d0e0823a777806b","2021-12-14T12:31:29.759+0000","Hydrogeologist: ?????? ??????! 15:31","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "61b88ea42d0e0823a777cae0","61b8895f2d0e0823a777806b","2021-12-14T12:31:32.045+0000","Sedimentologist: 17, 38 - OK, 214642.25 Available, ?42,928.45? After loss (MM-OK, MS-DEEP, BM-Maybe, HG-OK) 15:31\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b88eaf2d0e0823a777cc11","61b8895f2d0e0823a777806b","2021-12-14T12:31:43.701+0000","Martian Meteorology Specialist: Greetings from Moscow! It is 15:30 local time. We here would like to suggest (17,38). Please let us know if this works. \n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61b88eb22d0e0823a777cc50","61b8895f2d0e0823a777806b","2021-12-14T12:31:46.024+0000","?? ??!!!","geo3","geo1","geo1","America/Chicago"
MessageDTO, "61b88eb62d0e0823a777ccba","61b8895f2d0e0823a777806b","2021-12-14T12:31:50.039+0000","17, 38 - OK, 214642.25 Available, ?42,928.45? After loss (MM-OK, MS-DEEP, BM-Maybe, HG-OK) 15:31","con1","geo3","geo3","America/Chicago"
MessageDTO, "61b88eb62d0e0823a777ccc3","61b8895f2d0e0823a777806b","2021-12-14T12:31:50.315+0000","Materials Specialist: What do you think about point 17,38 ?","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61b88ebc2d0e0823a777cd5c","61b8895f2d0e0823a777806b","2021-12-14T12:31:56.108+0000","??????!\n","eng2","geo1","geo1","America/Chicago"
MessageDTO, "61b88ec32d0e0823a777ce38","61b8895f2d0e0823a777806b","2021-12-14T12:32:03.773+0000","?????????!\n","geo1","geo3","geo3","America/Chicago"
MessageDTO, "61b88ef22d0e0823a777d374","61b8895f2d0e0823a777806b","2021-12-14T12:32:50.290+0000","Hi! We have 17,38. Moscow time 3:32PM","eng2","eng1","eng1","America/Chicago"
MessageDTO, "61b88fab2d0e0823a777e8ba","61b8895f2d0e0823a777806b","2021-12-14T12:35:55.390+0000","?? ?? ????","geo3","geo1","geo1","America/Chicago"
MessageDTO, "61b88fd22d0e0823a777ecf2","61b8895f2d0e0823a777806b","2021-12-14T12:36:34.513+0000","Hydrogeologist: what about 16:18?\n15:36","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "61b890082d0e0823a777f503","61b8895f2d0e0823a777806b","2021-12-14T12:37:28.019+0000","Martian Terrain Specialist: Hello from the US! We're all in different cities right now so sorry for the delay. We'll look at 17, 38 now.","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "61b890222d0e0823a777f975","61b8895f2d0e0823a777806b","2021-12-14T12:37:54.295+0000","Hi! We have 17,38. Moscow time 3:32PM\n","eng3","eng1","eng1","America/Chicago"
MessageDTO, "61b890252d0e0823a777f9d8","61b8895f2d0e0823a777806b","2021-12-14T12:37:57.059+0000","Drilling Specialist: hello, we're currently looking at 17,38","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b890302d0e0823a777fb9a","61b8895f2d0e0823a777806b","2021-12-14T12:38:08.074+0000","Biochemical Engineer: Hi! We have 17,38. Moscow time 3:32PM","teamEng","teamEng","eng1","America/Chicago"
MessageDTO, "61b890762d0e0823a7780775","61b8895f2d0e0823a777806b","2021-12-14T12:39:18.828+0000","Drilling Specialist: what drill brand/head/equipment material are you considering?","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b890982d0e0823a7780de3","61b8895f2d0e0823a777806b","2021-12-14T12:39:52.787+0000","Drilling Specialist: i'm considering manual auger for drilling method","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b890a42d0e0823a7781016","61b8895f2d0e0823a777806b","2021-12-14T12:40:04.780+0000","Sedimentologist: 15:39\n\n18, 39 - BAD, NO WATER\n17, 38 - OK, 214642.25 Available, ?42,928.45? After loss (MM-OK, MS-DEEP, BM-Maybe, HG-OK)\n22, 12 - OK, 27296.48 Availabe, ?10,918.592? After loss\n15, 36 - BAD, ALMOST NO WATER\n12, 29 - BAD, NO WATER\n08, 40 - BAD, NO WATER\n27, 32 - BAD, NO WATER\n27, 22 - BAD, NO WATER\n09, 34 - BAD, NO WATER\n12, 43 - BAD, NO WATER\n26, 29 - BAD, NO WATER\n16, 18 - MAYBE, 50088.71 Available, ?18,031.93 After loss\n31, 17 - MAYBE, 47000.81 Available, ?16,920.2916? After loss\n12, 35 - BAD, 195655.21 Availabe with 100% water loss\n19, 35 - OK, 291243.95 Available, ?46,599.032? After loss\n19, 34 - OK 316011.64 Available, ?107,443.9576? After loss","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b890c32d0e0823a77815be","61b8895f2d0e0823a777806b","2021-12-14T12:40:35.229+0000","Sedimentologist: 18, 39 - BAD, NO WATER\n\n17, 38 - OK, 214642.25 Available, ?42,928.45? After loss (MM-OK, MS-DEEP, BM-Maybe, HG-OK)\n\n22, 12 - OK, 27296.48 Availabe, ?10,918.592? After loss\n\n15, 36 - BAD, ALMOST NO WATER\n\n12, 29 - BAD, NO WATER\n\n08, 40 - BAD, NO WATER\n\n27, 32 - BAD, NO WATER\n\n27, 22 - BAD, NO WATER\n\n09, 34 - BAD, NO WATER\n\n12, 43 - BAD, NO WATER\n\n26, 29 - BAD, NO WATER\n\n16, 18 - MAYBE, 50088.71 Available, ?18,031.93 After loss\n\n31, 17 - MAYBE, 47000.81 Available, ?16,920.2916? After loss\n\n12, 35 - BAD, 195655.21 Availabe with 100% water loss\n\n19, 35 - OK, 291243.95 Available, ?46,599.032? After loss\n\n19, 34 - OK 316011.64 Available, ?107,443.9576? After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b8911e2d0e0823a7782662","61b8895f2d0e0823a777806b","2021-12-14T12:42:06.632+0000","Materials Specialist: Check also 19,34 .. it looks good for most of us here\ntime here 3:41 PM","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61b8913d2d0e0823a7782c30","61b8895f2d0e0823a777806b","2021-12-14T12:42:37.547+0000","Mechanical Engineer: Gotcha! Thank you! (CST 6:42AM)\n","teamEng","teamEng","eng2","America/Chicago"
MessageDTO, "61b8914c2d0e0823a7782eff","61b8895f2d0e0823a777806b","2021-12-14T12:42:52.488+0000","Operations Specialist: We are looking into it now. Thank you, drilling specialist! Do we have any idea about drill brand, drill head, equipment material, etc.?","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61b8919e2d0e0823a77840e0","61b8895f2d0e0823a777806b","2021-12-14T12:44:14.455+0000","We are examining this point. Thank you. Central time 6:44am","eng1","eng3","eng3","America/Chicago"
MessageDTO, "61b8919f2d0e0823a7784118","61b8895f2d0e0823a777806b","2021-12-14T12:44:15.049+0000","Martian Terrain Specialist: By the way we don't have to sign off yet they just put that up so that we can have it in the background ","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "61b891a12d0e0823a77841ca","61b8895f2d0e0823a777806b","2021-12-14T12:44:17.759+0000","Sedimentologist: 18, 39 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891ac2d0e0823a778443b","61b8895f2d0e0823a777806b","2021-12-14T12:44:28.599+0000","Sedimentologist: 17, 39 - OK, 214642.25 Available, ?42,928.45? After loss (MM-OK, MS-DEEP, BM-Maybe, HG-OK)\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891b42d0e0823a7784605","61b8895f2d0e0823a777806b","2021-12-14T12:44:36.241+0000","Sedimentologist: 22, 12 - OK, 27296.48 Availabe, ?10,918.592? After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891bb2d0e0823a77847cc","61b8895f2d0e0823a777806b","2021-12-14T12:44:43.293+0000","Sedimentologist: 15, 36 - BAD, ALMOST NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891c22d0e0823a7784987","61b8895f2d0e0823a777806b","2021-12-14T12:44:50.445+0000","Sedimentologist: 12, 29 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891c82d0e0823a7784af7","61b8895f2d0e0823a777806b","2021-12-14T12:44:56.490+0000","Sedimentologist: 08, 40 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891ce2d0e0823a7784c5d","61b8895f2d0e0823a777806b","2021-12-14T12:45:02.889+0000","Sedimentologist: 27, 32 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891d42d0e0823a7784dc8","61b8895f2d0e0823a777806b","2021-12-14T12:45:08.710+0000","Sedimentologist: 27, 22 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891da2d0e0823a7784f10","61b8895f2d0e0823a777806b","2021-12-14T12:45:14.481+0000","Sedimentologist: 09, 34 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891df2d0e0823a778504a","61b8895f2d0e0823a777806b","2021-12-14T12:45:19.613+0000","Sedimentologist: 12, 43 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891e52d0e0823a778519a","61b8895f2d0e0823a777806b","2021-12-14T12:45:25.403+0000","Sedimentologist: 26, 29 - BAD, NO WATER\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891eb2d0e0823a77852f8","61b8895f2d0e0823a777806b","2021-12-14T12:45:31.035+0000","Sedimentologist: 16, 18 - MAYBE, 50088.71 Available, ?18,031.93 After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891f12d0e0823a7785497","61b8895f2d0e0823a777806b","2021-12-14T12:45:37.050+0000","Sedimentologist: 31, 17 - MAYBE, 47000.81 Available, ?16,920.2916? After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891f62d0e0823a7785601","61b8895f2d0e0823a777806b","2021-12-14T12:45:42.716+0000","Sedimentologist: 12, 35 - BAD, 195655.21 Availabe with 100% water loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891fc2d0e0823a778574a","61b8895f2d0e0823a777806b","2021-12-14T12:45:48.173+0000","Sedimentologist: 19, 35 - OK, 291243.95 Available, ?46,599.032? After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b891ff2d0e0823a778581b","61b8895f2d0e0823a777806b","2021-12-14T12:45:51.615+0000","Structural Geologist: Hello Hello, 17 38 not good very slow recharge\n","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61b892022d0e0823a77858b3","61b8895f2d0e0823a777806b","2021-12-14T12:45:54.296+0000","Sedimentologist: 19, 34 - OK 316011.64 Available, ?107,443.9576? After loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b892072d0e0823a7785a06","61b8895f2d0e0823a777806b","2021-12-14T12:45:59.648+0000","Sedimentologist: 17, 38 - BAD, 292085.51 Available but 100% water loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b8920a2d0e0823a7785aba","61b8895f2d0e0823a777806b","2021-12-14T12:46:02.089+0000","Sedimentologist: 25, 03 - OK, 151172.79 Available, ?25,699.3743? after loss\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b8922b2d0e0823a77862e7","61b8895f2d0e0823a777806b","2021-12-14T12:46:35.098+0000","Materials Specialist: Brand C, Drill C, Steel","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61b8927f2d0e0823a778777f","61b8895f2d0e0823a777806b","2021-12-14T12:47:59.070+0000","Drilling Specialist: looking into 19,34","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b892882d0e0823a77879c2","61b8895f2d0e0823a777806b","2021-12-14T12:48:08.718+0000","Drilling Specialist: what drill brand, head, etc?\n","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b892932d0e0823a7787c61","61b8895f2d0e0823a777806b","2021-12-14T12:48:19.371+0000","Drilling Specialist: drilling method is manual auger ","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61b892bd2d0e0823a7788602","61b8895f2d0e0823a777806b","2021-12-14T12:49:01.313+0000","Sedimentologist: 19, 39***","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61b892be2d0e0823a778865e","61b8895f2d0e0823a777806b","2021-12-14T12:49:02.697+0000","Martian Terrain Specialist: 17, 38 did not work for the structural geologist  and 19, 34 doesn't seem to work for the maintenance specialist either","teamvc","teamvc","vc2","America/Chicago"
